,lower,upper,bid,Imps,spend,clicks,CTR,eCPC,CPM
317,60,280,214,99119,6249.972,51,0.0005145330360475792,122.54847058823529,63.05523663475217
318,60,285,67,98453,6249.96,55,0.0005586421947528262,113.63563636363637,63.481661300315885
319,60,290,277,97807,6249.924,56,0.000572556156512315,111.60578571428572,63.90057971310847
320,60,295,108,97158,6249.99,52,0.0005352106877457338,120.19211538461538,64.32810473661459
321,60,300,149,96783,6250.0,53,0.000547616833534815,117.9245283018868,64.57745678476591
322,60,305,101,96414,6249.925,58,0.0006015723857531064,107.7573275862069,64.8238326384135
323,65,80,77,159431,6249.957,61,0.00038261065915662574,102.45831147540984,39.20164208968143
324,65,85,66,153117,6249.954,61,0.00039838816068757876,102.45826229508197,40.81815866298321
325,65,90,86,148286,6249.983,65,0.00043834212265486964,96.15358461538462,42.14816638118231
326,65,95,78,144254,6249.972,66,0.00045752630776269633,94.69654545454546,43.32616079970053
327,65,100,89,141030,6249.994,68,0.000482166914840814,91.91167647058823,44.31676948167057
328,65,105,100,138527,6249.963,70,0.0005053166530712424,89.28518571428572,45.117291213987166
329,65,110,66,136158,6249.958,66,0.0004847309743092584,94.69633333333333,45.90224592018097
330,65,115,74,134108,6249.957,63,0.00046977063262445195,99.20566666666667,46.6039087899305
331,65,120,75,132165,6249.947,64,0.00048424318087239435,97.655421875,47.288972118185605
332,65,125,103,130714,6249.951,64,0.0004896185565432929,97.655484375,47.8139372982236
333,65,130,77,129179,6249.999,65,0.000503177761091199,96.15383076923077,48.382469286803584
334,65,135,66,127549,6249.99,61,0.000478247575441595,102.45885245901638,49.00069777105269
335,65,140,105,126098,6249.975,63,0.000499611413345176,99.20595238095238,49.564426081301846
336,65,145,119,124867,6250.0,61,0.0004885197850512946,102.45901639344262,50.05325666509166
337,65,150,86,123475,6250.0,58,0.00046973071471957884,107.75862068965517,50.61753391374772
338,65,155,94,122145,6249.977,61,0.0004994064431618159,102.4586393442623,51.16850464611732
339,65,160,89,120920,6249.946,62,0.0005127356930201786,100.80558064516129,51.68661925239828
340,65,165,163,119453,6249.956,51,0.0004269461629260044,122.5481568627451,52.32146534620311
341,65,170,158,118337,6249.989,55,0.0004647743309362245,113.63616363636363,52.81517192425024
342,65,175,98,116935,6249.967,59,0.0005045538119468081,105.9316440677966,53.448214820199254
343,65,180,140,115731,6249.95,55,0.00047523999619808005,113.63545454545454,54.00411298614891
344,65,185,123,114600,6249.99,58,0.000506108202443281,107.75844827586207,54.53743455497382
345,65,190,130,113510,6249.975,57,0.0005021584001409568,109.64868421052633,55.06100784071888
346,65,195,168,112568,6249.948,57,0.0005063605998152229,109.6482105263158,55.52153365077109
347,65,200,123,111273,6249.987,61,0.0005482012707485194,102.45880327868852,56.16804615674962
348,65,205,74,110261,6249.986,59,0.0005350940042263357,105.93196610169491,56.68355991692439
349,65,210,127,109167,6250.0,65,0.000595418029257926,96.15384615384616,57.251733582492875
350,65,215,139,108338,6249.934,62,0.0005722830401151951,100.8053870967742,57.68921338773099
351,65,220,181,107361,6249.907,61,0.0005681765259265469,102.45749180327869,58.21394174793454
352,65,225,186,106566,6250.0,56,0.0005254959367903459,111.60714285714286,58.64910008820824
353,65,230,141,105668,6249.924,62,0.0005867433849415149,100.80522580645162,59.14679940947117
354,65,235,198,104684,6249.899,58,0.0005540483741545986,107.75687931034483,59.70252378586986
355,65,240,213,103718,6249.976,58,0.0005592086233826337,107.75820689655171,60.259318536801715
356,65,245,228,103133,6249.937,56,0.0005429881803108608,111.60601785714286,60.60074854799143
357,65,250,169,102387,6249.961,54,0.0005274107064373407,115.74001851851853,61.04252492992274
358,65,255,236,101648,6249.932,57,0.0005607586966787344,109.6479298245614,61.48603022194239
359,65,260,240,100990,6249.933,53,0.0005248044360827805,117.9232641509434,61.88665214377661
360,65,265,182,100082,6249.957,55,0.0005495493695169961,113.63558181818182,62.44836234287884
361,65,270,183,99834,6249.943,57,0.0005709477733036841,109.64812280701754,62.60335156359557
362,65,275,245,98966,6249.97,58,0.0005860598589414546,107.75810344827586,63.15269890669523
363,65,280,219,98416,6249.977,57,0.0005791741180295887,109.64871929824561,63.505700292635346
364,65,285,79,97914,6250.0,51,0.0005208652490961456,122.54901960784314,63.83152562452765
365,65,290,69,97322,6249.981,50,0.0005137584513265243,124.99962,64.21961118760403
366,65,295,218,96805,6249.961,50,0.0005165022467847736,124.99922000000001,64.5623779763442
367,65,300,252,96405,6249.96,50,0.0005186452984803693,124.9992,64.83024739380737
368,65,305,142,95965,6249.925,58,0.0006043870160996196,107.7573275862069,65.12712968269682
